tmean,j_day
20.79,557
20.79,558
20.79,559
20.79,560
20.79,561
20.79,562
20.79,563
20.79,564
20.79,565
20.79,566
20.79,567
20.79,568
20.79,569
20.79,570
20.79,571
20.79,572
20.79,573
20.79,574
20.79,575
20.79,576
20.79,577
20.09,578
20.09,579
20.09,580
20.09,581
20.09,582
20.09,583
20.09,584
20.09,585
20.09,586
20.09,587
20.09,588
20.09,589
20.09,590
20.09,591
20.09,592
20.09,593
20.09,594
20.09,595
20.09,596
20.09,597
20.09,598
20.09,599
20.09,600
20.09,601
20.09,602
20.09,603
20.09,604
20.09,605
20.09,606
20.09,607
20.09,608
16.23,609
16.23,610
16.23,611
16.23,612
16.23,613
16.23,614
16.23,615
16.23,616
16.23,617
16.23,618
16.23,619
16.23,620
16.23,621
16.23,622
16.23,623
16.23,624
16.23,625
16.23,626
16.23,627
16.23,628
16.23,629
16.23,630
16.23,631
16.23,632
16.23,633
16.23,634
16.23,635
16.23,636
16.23,637
16.23,638
9.82,639
9.82,640
9.82,641
9.82,642
9.82,643
9.82,644
9.82,645
9.82,646
9.82,647
9.82,648
9.82,649
9.82,650
9.82,651
9.82,652
9.82,653
9.82,654
9.82,655
9.82,656
9.82,657
9.82,658
9.82,659
9.82,660
9.82,661
9.82,662
9.82,663
9.82,664
9.82,665
9.82,666
9.82,667
9.82,668
9.82,669
4.21,670
4.21,671
4.21,672
4.21,673
4.21,674
4.21,675
4.21,676
4.21,677
4.21,678
4.21,679
4.21,680
4.21,681
4.21,682
4.21,683
4.21,684
4.21,685
4.21,686
4.21,687
4.21,688
4.21,689
4.21,690
4.21,691
4.21,692
4.21,693
4.21,694
4.21,695
4.21,696
4.21,697
4.21,698
4.21,699
-0,700
-0,701
-0,702
-0,703
-0,704
-0,705
-0,706
-0,707
-0,708
-0,709
-0,710
-0,711
-0,712
-0,713
-0,714
-0,715
-0,716
-0,717
-0,718
-0,719
-0,720
-0,721
-0,722
-0,723
-0,724
-0,725
-0,726
-0,727
-0,728
-0,729
-0,730
-0,731
-0,732
-0,733
-0,734
-0,735
-0,736
-0,737
-0,738
-0,739
-0,740
-0,741
-0,742
-0,743
-0,744
-0,745
-0,746
-0,747
-0,748
-0,749
-0,750
-0,751
-0,752
-0,753
-0,754
-0,755
-0,756
-0,757
-0,758
-0,759
-0,760
-0,761
-0,762
-0,763
-0,764
-0,765
-0,766
-0,767
-0,768
-0,769
-0,770
-0,771
-0,772
-0,773
-0,774
-0,775
-0,776
-0,777
-0,778
-0,779
-0,780
-0,781
-0,782
-0,783
-0,784
-0,785
-0,786
-0,787
-0,788
-0,789
0.26,790
0.26,791
0.26,792
0.26,793
0.26,794
0.26,795
0.26,796
0.26,797
0.26,798
0.26,799
0.26,800
0.26,801
0.26,802
0.26,803
0.26,804
0.26,805
0.26,806
0.26,807
0.26,808
0.26,809
0.26,810
0.26,811
0.26,812
0.26,813
0.26,814
0.26,815
0.26,816
0.26,817
0.26,818
0.26,819
0.26,820
6.23,821
6.23,822
6.23,823
6.23,824
6.23,825
6.23,826
6.23,827
6.23,828
6.23,829
6.23,830
6.23,831
6.23,832
6.23,833
6.23,834
6.23,835
6.23,836
6.23,837
6.23,838
6.23,839
6.23,840
6.23,841
6.23,842
6.23,843
6.23,844
6.23,845
6.23,846
6.23,847
6.23,848
6.23,849
6.23,850
12.54,851
12.54,852
12.54,853
12.54,854
12.54,855
12.54,856
12.54,857
12.54,858
12.54,859
12.54,860
12.54,861
12.54,862
12.54,863
12.54,864
12.54,865
12.54,866
12.54,867
12.54,868
12.54,869
12.54,870
12.54,871
12.54,872
12.54,873
12.54,874
12.54,875
12.54,876
12.54,877
12.54,878
12.54,879
12.54,880
12.54,881
17.72,882
17.72,883
17.72,884
17.72,885
17.72,886
17.72,887
17.72,888
17.72,889
17.72,890
17.72,891
17.72,892
17.72,893
17.72,894
17.72,895
17.72,896
17.72,897
17.72,898
17.72,899
17.72,900
17.72,901
17.72,902
17.72,903
17.72,904
17.72,905
17.72,906
17.72,907
17.72,908
17.72,909
17.72,910
17.72,911
20.79,912
20.79,913
20.79,914
20.79,915
20.79,916
20.79,917
